,startTime,time,open,high,low,close,volume
93,2021-03-08T23:00:00+00:00,1615244400000.0,1790.4,1845.0,1787.1,1836.0,105973172.0841
94,2021-03-09T00:00:00+00:00,1615248000000.0,1836.0,1846.5,1809.3,1817.0,125821501.5399
95,2021-03-09T01:00:00+00:00,1615251600000.0,1817.0,1862.0,1816.2,1847.4,104218715.1491
96,2021-03-09T02:00:00+00:00,1615255200000.0,1847.4,1850.1,1834.5,1844.5,51503014.7974
97,2021-03-09T03:00:00+00:00,1615258800000.0,1844.5,1863.0,1840.8,1851.7,56594143.5932
98,2021-03-09T04:00:00+00:00,1615262400000.0,1851.7,1853.5,1824.9,1839.1,48345579.9699
99,2021-03-09T05:00:00+00:00,1615266000000.0,1839.1,1855.5,1839.0,1846.1,26573769.4262
100,2021-03-09T06:00:00+00:00,1615269600000.0,1846.1,1851.0,1830.6,1833.6,54806251.052
101,2021-03-09T07:00:00+00:00,1615273200000.0,1833.7,1837.1,1815.7,1817.5,53608917.8782
102,2021-03-09T08:00:00+00:00,1615276800000.0,1817.5,1839.7,1814.2,1836.9,52059026.9866
103,2021-03-09T09:00:00+00:00,1615280400000.0,1836.9,1844.0,1828.1,1832.6,35976757.2162
104,2021-03-09T10:00:00+00:00,1615284000000.0,1832.6,1838.2,1817.5,1828.5,32287496.5603
105,2021-03-09T11:00:00+00:00,1615287600000.0,1828.5,1837.2,1821.9,1830.9,32860450.6998
106,2021-03-09T12:00:00+00:00,1615291200000.0,1830.9,1830.9,1800.7,1808.5,47051550.9922
107,2021-03-09T13:00:00+00:00,1615294800000.0,1808.5,1846.3,1804.3,1843.1,72552985.8757
108,2021-03-09T14:00:00+00:00,1615298400000.0,1843.1,1846.2,1828.1,1834.7,48236881.1201
109,2021-03-09T15:00:00+00:00,1615302000000.0,1834.7,1838.1,1816.9,1837.0,34822967.9272
110,2021-03-09T16:00:00+00:00,1615305600000.0,1837.0,1851.5,1818.2,1834.4,55220111.8943
111,2021-03-09T17:00:00+00:00,1615309200000.0,1834.4,1843.0,1816.0,1817.5,41292865.8141
112,2021-03-09T18:00:00+00:00,1615312800000.0,1817.3,1827.1,1811.7,1822.9,28445044.2057
113,2021-03-09T19:00:00+00:00,1615316400000.0,1822.9,1834.3,1818.1,1830.6,23914675.9637
114,2021-03-09T20:00:00+00:00,1615320000000.0,1830.6,1845.1,1827.9,1838.0,39984602.2317
115,2021-03-09T21:00:00+00:00,1615323600000.0,1838.0,1840.3,1820.0,1827.6,44074133.1228
116,2021-03-09T22:00:00+00:00,1615327200000.0,1827.6,1850.9,1824.9,1850.6,38941732.3708
117,2021-03-09T23:00:00+00:00,1615330800000.0,1850.6,1875.9,1842.3,1875.9,69531093.3368
118,2021-03-10T00:00:00+00:00,1615334400000.0,1875.9,1884.6,1866.9,1874.3,106897033.8417
119,2021-03-10T01:00:00+00:00,1615338000000.0,1874.3,1879.2,1817.6,1828.8,93515119.9239
120,2021-03-10T02:00:00+00:00,1615341600000.0,1828.8,1828.8,1770.6,1798.6,151194205.2976
121,2021-03-10T03:00:00+00:00,1615345200000.0,1798.6,1806.9,1761.0,1780.3,103370986.2623
122,2021-03-10T04:00:00+00:00,1615348800000.0,1780.3,1798.9,1770.2,1795.2,60399733.5196
123,2021-03-10T05:00:00+00:00,1615352400000.0,1795.2,1807.5,1786.5,1804.0,42261742.8707
124,2021-03-10T06:00:00+00:00,1615356000000.0,1804.0,1816.8,1798.6,1809.8,29854497.6067
125,2021-03-10T07:00:00+00:00,1615359600000.0,1809.8,1818.1,1805.8,1809.0,40027273.2813
126,2021-03-10T08:00:00+00:00,1615363200000.0,1809.0,1829.4,1801.6,1826.7,48932459.3396
127,2021-03-10T09:00:00+00:00,1615366800000.0,1826.7,1844.0,1815.0,1836.3,61254099.7264
128,2021-03-10T10:00:00+00:00,1615370400000.0,1836.3,1838.7,1818.1,1820.3,42398018.6558
129,2021-03-10T11:00:00+00:00,1615374000000.0,1820.3,1823.0,1806.2,1818.2,41438574.9239
130,2021-03-10T12:00:00+00:00,1615377600000.0,1818.2,1833.0,1812.1,1822.8,43681971.4185
131,2021-03-10T13:00:00+00:00,1615381200000.0,1822.8,1855.1,1819.2,1849.0,84461805.6112
132,2021-03-10T14:00:00+00:00,1615384800000.0,1849.0,1852.1,1832.0,1846.4,53239117.3619
133,2021-03-10T15:00:00+00:00,1615388400000.0,1846.4,1853.9,1831.8,1835.7,68333133.0065
134,2021-03-10T16:00:00+00:00,1615392000000.0,1835.9,1851.2,1823.5,1849.8,85297147.5597
135,2021-03-10T17:00:00+00:00,1615395600000.0,1850.1,1879.6,1837.3,1856.4,143372896.3379
136,2021-03-10T18:00:00+00:00,1615399200000.0,1856.4,1863.5,1838.1,1845.9,57151087.1931
137,2021-03-10T19:00:00+00:00,1615402800000.0,1845.9,1864.0,1838.8,1842.0,52973419.8624
138,2021-03-10T20:00:00+00:00,1615406400000.0,1842.0,1845.0,1795.0,1807.3,118627953.4193
139,2021-03-10T21:00:00+00:00,1615410000000.0,1807.2,1823.5,1761.8,1818.2,128224908.1829
140,2021-03-10T22:00:00+00:00,1615413600000.0,1818.2,1837.6,1814.0,1834.7,50142244.9278
141,2021-03-10T23:00:00+00:00,1615417200000.0,1834.7,1837.1,1791.0,1796.6,91783340.906
142,2021-03-11T00:00:00+00:00,1615420800000.0,1796.6,1809.0,1769.5,1779.9,155434487.018
143,2021-03-11T01:00:00+00:00,1615424400000.0,1779.9,1791.9,1763.6,1786.3,86500971.9058
144,2021-03-11T02:00:00+00:00,1615428000000.0,1786.3,1804.9,1778.6,1801.9,38987295.9165
145,2021-03-11T03:00:00+00:00,1615431600000.0,1801.9,1806.7,1785.6,1803.0,48463631.0297
146,2021-03-11T04:00:00+00:00,1615435200000.0,1802.9,1820.8,1793.1,1802.0,64628561.7046
147,2021-03-11T05:00:00+00:00,1615438800000.0,1802.0,1802.0,1775.0,1779.4,69939420.8077
148,2021-03-11T06:00:00+00:00,1615442400000.0,1779.4,1790.4,1768.3,1786.3,68918137.4573
149,2021-03-11T07:00:00+00:00,1615446000000.0,1786.3,1790.1,1764.9,1766.1,47154695.9748
150,2021-03-11T08:00:00+00:00,1615449600000.0,1766.1,1767.5,1724.2,1746.4,173530702.6638
151,2021-03-11T09:00:00+00:00,1615453200000.0,1746.4,1751.2,1733.3,1736.8,65581001.7537
152,2021-03-11T10:00:00+00:00,1615456800000.0,1736.8,1769.1,1733.0,1766.7,99055028.6949
153,2021-03-11T11:00:00+00:00,1615460400000.0,1766.7,1786.7,1763.3,1781.9,103220506.0422
154,2021-03-11T12:00:00+00:00,1615464000000.0,1781.9,1799.6,1770.4,1791.1,88281799.4004
155,2021-03-11T13:00:00+00:00,1615467600000.0,1791.1,1823.6,1791.1,1814.3,91570090.5192
156,2021-03-11T14:00:00+00:00,1615471200000.0,1814.3,1825.3,1800.9,1811.3,59681526.0392
157,2021-03-11T15:00:00+00:00,1615474800000.0,1811.3,1819.3,1768.7,1798.5,74609053.1978
158,2021-03-11T16:00:00+00:00,1615478400000.0,1798.5,1809.0,1787.2,1795.8,63418257.7804
159,2021-03-11T17:00:00+00:00,1615482000000.0,1795.8,1807.4,1781.6,1798.4,86367480.0803
160,2021-03-11T18:00:00+00:00,1615485600000.0,1798.4,1821.9,1792.0,1814.6,52091419.0811
161,2021-03-11T19:00:00+00:00,1615489200000.0,1814.6,1820.4,1788.3,1797.7,45499454.0172
162,2021-03-11T20:00:00+00:00,1615492800000.0,1797.7,1819.7,1794.1,1813.0,76814307.7268
163,2021-03-11T21:00:00+00:00,1615496400000.0,1813.0,1849.3,1813.0,1843.3,106661537.0881
164,2021-03-11T22:00:00+00:00,1615500000000.0,1843.3,1852.2,1818.3,1831.1,48849649.6646
165,2021-03-11T23:00:00+00:00,1615503600000.0,1831.1,1844.6,1825.0,1831.0,42581588.4179
166,2021-03-12T00:00:00+00:00,1615507200000.0,1831.0,1847.8,1797.2,1819.4,113459976.4191
167,2021-03-12T01:00:00+00:00,1615510800000.0,1819.4,1828.3,1804.7,1811.7,36997942.3503
168,2021-03-12T02:00:00+00:00,1615514400000.0,1811.7,1823.1,1804.6,1820.3,45114154.0156
169,2021-03-12T03:00:00+00:00,1615518000000.0,1820.3,1828.8,1809.2,1820.1,60170893.3868
170,2021-03-12T04:00:00+00:00,1615521600000.0,1820.1,1824.8,1800.1,1807.5,41866101.6539
171,2021-03-12T05:00:00+00:00,1615525200000.0,1807.6,1816.1,1797.1,1812.8,51562902.1158
172,2021-03-12T06:00:00+00:00,1615528800000.0,1812.8,1820.1,1805.0,1810.6,28197892.6059
173,2021-03-12T07:00:00+00:00,1615532400000.0,1810.6,1810.6,1788.0,1796.3,53773638.802
174,2021-03-12T08:00:00+00:00,1615536000000.0,1796.6,1807.0,1777.3,1796.1,60309921.0717
175,2021-03-12T09:00:00+00:00,1615539600000.0,1796.1,1802.1,1780.7,1788.0,31454532.5052
176,2021-03-12T10:00:00+00:00,1615543200000.0,1788.0,1788.0,1756.6,1780.7,93707076.2177
177,2021-03-12T11:00:00+00:00,1615546800000.0,1780.7,1791.9,1769.7,1773.8,42141048.071
178,2021-03-12T12:00:00+00:00,1615550400000.0,1773.8,1784.4,1763.9,1770.2,45030092.0194
179,2021-03-12T13:00:00+00:00,1615554000000.0,1770.2,1770.2,1719.2,1747.1,176754026.2864
180,2021-03-12T14:00:00+00:00,1615557600000.0,1747.1,1756.1,1733.7,1755.8,62583671.6057
181,2021-03-12T15:00:00+00:00,1615561200000.0,1755.8,1782.1,1747.7,1776.7,58441067.4058
182,2021-03-12T16:00:00+00:00,1615564800000.0,1776.6,1784.9,1771.7,1775.1,51335535.9008
183,2021-03-12T17:00:00+00:00,1615568400000.0,1775.1,1787.3,1760.1,1766.0,63864509.014
184,2021-03-12T18:00:00+00:00,1615572000000.0,1766.0,1787.1,1759.1,1774.1,62746696.1113
185,2021-03-12T19:00:00+00:00,1615575600000.0,1774.1,1782.4,1738.4,1739.3,60003753.1756
186,2021-03-12T20:00:00+00:00,1615579200000.0,1739.3,1752.5,1723.5,1742.2,60119463.3849
187,2021-03-12T21:00:00+00:00,1615582800000.0,1742.2,1763.3,1729.3,1758.7,57715540.1699
188,2021-03-12T22:00:00+00:00,1615586400000.0,1758.7,1769.0,1753.8,1760.3,38205540.2386
189,2021-03-12T23:00:00+00:00,1615590000000.0,1760.3,1776.5,1759.2,1767.4,22792446.69
190,2021-03-13T00:00:00+00:00,1615593600000.0,1767.4,1769.3,1737.9,1754.1,71269117.72
191,2021-03-13T01:00:00+00:00,1615597200000.0,1754.1,1754.8,1728.2,1739.7,37371481.756
192,2021-03-13T02:00:00+00:00,1615600800000.0,1739.7,1754.1,1737.8,1750.0,22589016.2369
193,2021-03-13T03:00:00+00:00,1615604400000.0,1750.0,1765.2,1746.4,1760.4,26341300.8197
194,2021-03-13T04:00:00+00:00,1615608000000.0,1760.4,1775.4,1749.0,1774.0,41904803.1037
195,2021-03-13T05:00:00+00:00,1615611600000.0,1774.0,1785.0,1768.2,1772.8,57238202.998
196,2021-03-13T06:00:00+00:00,1615615200000.0,1772.8,1777.6,1766.1,1772.8,15764649.7455
197,2021-03-13T07:00:00+00:00,1615618800000.0,1772.8,1793.3,1768.0,1793.0,43141834.4312
198,2021-03-13T08:00:00+00:00,1615622400000.0,1793.0,1801.0,1783.0,1787.6,50779639.7983
199,2021-03-13T09:00:00+00:00,1615626000000.0,1787.7,1793.0,1783.6,1791.5,20750314.8632
200,2021-03-13T10:00:00+00:00,1615629600000.0,1791.5,1866.9,1790.4,1864.8,130424952.6991
201,2021-03-13T11:00:00+00:00,1615633200000.0,1864.8,1892.8,1857.9,1873.8,174589639.9683
202,2021-03-13T12:00:00+00:00,1615636800000.0,1873.8,1904.0,1860.0,1885.1,91661644.3581
203,2021-03-13T13:00:00+00:00,1615640400000.0,1885.1,1895.9,1871.4,1887.9,57183449.8426
204,2021-03-13T14:00:00+00:00,1615644000000.0,1887.9,1899.4,1881.0,1881.7,45194088.1793
205,2021-03-13T15:00:00+00:00,1615647600000.0,1881.7,1895.9,1866.0,1880.9,48197915.9779
206,2021-03-13T16:00:00+00:00,1615651200000.0,1880.9,1896.6,1874.7,1887.6,51263207.441
207,2021-03-13T17:00:00+00:00,1615654800000.0,1887.6,1920.6,1886.8,1917.7,64979650.7268
208,2021-03-13T18:00:00+00:00,1615658400000.0,1917.7,1924.7,1903.7,1916.8,72045003.6482
209,2021-03-13T19:00:00+00:00,1615662000000.0,1916.8,1932.7,1907.4,1931.7,77208789.2144
210,2021-03-13T20:00:00+00:00,1615665600000.0,1931.7,1949.9,1929.6,1937.6,52655620.323
211,2021-03-13T21:00:00+00:00,1615669200000.0,1937.6,1941.2,1903.0,1918.7,61980543.227
212,2021-03-13T22:00:00+00:00,1615672800000.0,1918.7,1927.4,1911.0,1923.8,37329374.101
213,2021-03-13T23:00:00+00:00,1615676400000.0,1923.8,1946.7,1923.8,1926.8,50332319.7682
214,2021-03-14T00:00:00+00:00,1615680000000.0,1926.8,1936.0,1914.2,1916.1,106291225.48
215,2021-03-14T01:00:00+00:00,1615683600000.0,1916.1,1916.1,1889.9,1907.3,76752669.0034
216,2021-03-14T02:00:00+00:00,1615687200000.0,1907.3,1912.8,1900.6,1907.7,31857519.1939
217,2021-03-14T03:00:00+00:00,1615690800000.0,1907.7,1922.6,1896.7,1913.3,39186515.1168
218,2021-03-14T04:00:00+00:00,1615694400000.0,1913.3,1914.0,1899.5,1906.2,63371046.7151
219,2021-03-14T05:00:00+00:00,1615698000000.0,1906.2,1909.2,1892.7,1900.5,47740819.6276
220,2021-03-14T06:00:00+00:00,1615701600000.0,1900.5,1903.4,1882.0,1902.5,65776976.6651
221,2021-03-14T07:00:00+00:00,1615705200000.0,1902.5,1908.0,1890.1,1890.7,40053945.1335
222,2021-03-14T08:00:00+00:00,1615708800000.0,1890.7,1904.9,1885.8,1899.8,44608718.5134
223,2021-03-14T09:00:00+00:00,1615712400000.0,1899.8,1911.9,1897.4,1906.3,29917283.343
224,2021-03-14T10:00:00+00:00,1615716000000.0,1906.3,1908.2,1869.0,1871.7,75672428.7361
225,2021-03-14T11:00:00+00:00,1615719600000.0,1871.7,1885.5,1849.6,1882.8,103931980.7463
226,2021-03-14T12:00:00+00:00,1615723200000.0,1882.8,1891.6,1876.2,1888.1,32399058.2601
227,2021-03-14T13:00:00+00:00,1615726800000.0,1888.2,1889.0,1859.6,1869.2,35153426.5953
228,2021-03-14T14:00:00+00:00,1615730400000.0,1869.2,1887.5,1867.3,1873.4,28429833.1017
229,2021-03-14T15:00:00+00:00,1615734000000.0,1873.4,1874.8,1849.3,1861.2,48106392.7024
230,2021-03-14T16:00:00+00:00,1615737600000.0,1861.3,1873.0,1837.3,1855.6,63665083.3045
231,2021-03-14T17:00:00+00:00,1615741200000.0,1855.6,1869.3,1852.1,1856.6,33449489.433
232,2021-03-14T18:00:00+00:00,1615744800000.0,1856.6,1881.3,1856.6,1877.2,30822794.676
233,2021-03-14T19:00:00+00:00,1615748400000.0,1877.2,1880.3,1863.4,1873.0,28592486.0914
234,2021-03-14T20:00:00+00:00,1615752000000.0,1873.0,1882.4,1863.5,1879.5,28058386.1257
235,2021-03-14T21:00:00+00:00,1615755600000.0,1879.5,1883.0,1866.1,1872.7,19957437.7263
236,2021-03-14T22:00:00+00:00,1615759200000.0,1872.7,1890.3,1862.2,1884.6,32154386.8912
237,2021-03-14T23:00:00+00:00,1615762800000.0,1884.6,1899.0,1850.6,1851.2,79943868.0359
238,2021-03-15T00:00:00+00:00,1615766400000.0,1851.2,1886.9,1841.9,1875.6,141436416.7161
239,2021-03-15T01:00:00+00:00,1615770000000.0,1875.6,1897.2,1870.7,1889.2,46263273.6116
240,2021-03-15T02:00:00+00:00,1615773600000.0,1889.2,1896.4,1884.5,1885.9,26880102.0487
241,2021-03-15T03:00:00+00:00,1615777200000.0,1885.9,1893.9,1885.9,1888.9,21092516.6037
242,2021-03-15T04:00:00+00:00,1615780800000.0,1888.9,1896.1,1858.5,1866.2,73636838.258
243,2021-03-15T05:00:00+00:00,1615784400000.0,1866.2,1869.1,1844.3,1844.5,40148932.2207
244,2021-03-15T06:00:00+00:00,1615788000000.0,1844.5,1855.4,1801.0,1813.3,110418579.1345
245,2021-03-15T07:00:00+00:00,1615791600000.0,1813.3,1813.5,1773.9,1793.4,189003734.9389
246,2021-03-15T08:00:00+00:00,1615795200000.0,1793.3,1810.0,1782.5,1790.3,68951124.0102
247,2021-03-15T09:00:00+00:00,1615798800000.0,1790.3,1797.9,1736.0,1768.5,274246150.1918
248,2021-03-15T10:00:00+00:00,1615802400000.0,1768.5,1784.5,1762.9,1782.9,92405922.8572
249,2021-03-15T11:00:00+00:00,1615806000000.0,1782.9,1786.1,1767.8,1772.1,55997542.5624
250,2021-03-15T12:00:00+00:00,1615809600000.0,1772.1,1783.2,1746.2,1780.2,85103297.7838
251,2021-03-15T13:00:00+00:00,1615813200000.0,1780.2,1795.8,1776.7,1789.9,55977935.345
252,2021-03-15T14:00:00+00:00,1615816800000.0,1789.9,1805.6,1777.5,1777.7,64071449.5803
253,2021-03-15T15:00:00+00:00,1615820400000.0,1777.7,1790.8,1765.3,1767.1,57594113.1713
254,2021-03-15T16:00:00+00:00,1615824000000.0,1767.1,1786.9,1753.6,1772.8,73389842.2959
255,2021-03-15T17:00:00+00:00,1615827600000.0,1772.8,1779.0,1756.6,1772.6,50260484.9592
256,2021-03-15T18:00:00+00:00,1615831200000.0,1772.6,1790.5,1766.4,1786.1,37997804.2477
257,2021-03-15T19:00:00+00:00,1615834800000.0,1786.1,1795.0,1783.9,1787.1,34665782.3159
258,2021-03-15T20:00:00+00:00,1615838400000.0,1787.1,1808.4,1779.1,1793.0,56561099.225
