roundId,price,startedAt,updatedAt,roundId
9.22E+19,3.52E+11,1633989322,1633989322,9.22E+19
9.22E+19,3.52E+11,1633993055,1633993055,9.22E+19
9.22E+19,3.53E+11,1633996546,1633996546,9.22E+19
9.22E+19,3.54E+11,1633996557,1633996557,9.22E+19
9.22E+19,3.52E+11,1633997225,1633997225,9.22E+19
9.22E+19,3.52E+11,1633997445,1633997445,9.22E+19
9.22E+19,3.50E+11,1633997900,1633997900,9.22E+19
9.22E+19,3.50E+11,1634000147,1634000147,9.22E+19
9.22E+19,3.52E+11,1634002426,1634002426,9.22E+19
9.22E+19,3.52E+11,1634003718,1634003718,9.22E+19
9.22E+19,3.50E+11,1634004625,1634004625,9.22E+19
9.22E+19,3.49E+11,1634007046,1634007046,9.22E+19
9.22E+19,3.48E+11,1634007356,1634007356,9.22E+19
9.22E+19,3.46E+11,1634008334,1634008334,9.22E+19
9.22E+19,3.48E+11,1634009237,1634009237,9.22E+19
9.22E+19,3.49E+11,1634010977,1634010977,9.22E+19
9.22E+19,3.50E+11,1634014553,1634014553,9.22E+19
9.22E+19,3.48E+11,1634016106,1634016106,9.22E+19
9.22E+19,3.50E+11,1634017904,1634017904,9.22E+19
9.22E+19,3.51E+11,1634018104,1634018104,9.22E+19
9.22E+19,3.49E+11,1634021570,1634021570,9.22E+19
9.22E+19,3.48E+11,1634021720,1634021720,9.22E+19
9.22E+19,3.49E+11,1634025317,1634025317,9.22E+19
9.22E+19,3.48E+11,1634025656,1634025656,9.22E+19
9.22E+19,3.50E+11,1634026872,1634026872,9.22E+19
9.22E+19,3.50E+11,1634028908,1634028908,9.22E+19
9.22E+19,3.48E+11,1634030439,1634030439,9.22E+19
9.22E+19,3.46E+11,1634032388,1634032388,9.22E+19
9.22E+19,3.46E+11,1634032515,1634032515,9.22E+19
9.22E+19,3.46E+11,1634032625,1634032625,9.22E+19
9.22E+19,3.44E+11,1634032850,1634032850,9.22E+19
9.22E+19,3.45E+11,1634036109,1634036109,9.22E+19
9.22E+19,3.45E+11,1634036453,1634036453,9.22E+19
9.22E+19,3.46E+11,1634039758,1634039758,9.22E+19
9.22E+19,3.44E+11,1634040429,1634040429,9.22E+19
9.22E+19,3.43E+11,1634041748,1634041748,9.22E+19
9.22E+19,3.41E+11,1634043388,1634043388,9.22E+19
9.22E+19,3.43E+11,1634043874,1634043874,9.22E+19
9.22E+19,3.45E+11,1634045553,1634045553,9.22E+19
9.22E+19,3.47E+11,1634045825,1634045825,9.22E+19
9.22E+19,3.49E+11,1634045957,1634045957,9.22E+19
9.22E+19,3.51E+11,1634046129,1634046129,9.22E+19
9.22E+19,3.48E+11,1634046566,1634046566,9.22E+19
9.22E+19,3.50E+11,1634046969,1634046969,9.22E+19
9.22E+19,3.52E+11,1634047539,1634047539,9.22E+19
9.22E+19,3.53E+11,1634048139,1634048139,9.22E+19
9.22E+19,3.51E+11,1634049842,1634049842,9.22E+19
9.22E+19,3.50E+11,1634050599,1634050599,9.22E+19
9.22E+19,3.48E+11,1634051129,1634051129,9.22E+19
9.22E+19,3.49E+11,1634051872,1634051872,9.22E+19
9.22E+19,3.50E+11,1634054156,1634054156,9.22E+19
9.22E+19,3.52E+11,1634057394,1634057394,9.22E+19
9.22E+19,3.52E+11,1634057802,1634057802,9.22E+19
9.22E+19,3.50E+11,1634058851,1634058851,9.22E+19
9.22E+19,3.49E+11,1634061330,1634061330,9.22E+19
9.22E+19,3.49E+11,1634064909,1634064909,9.22E+19
9.22E+19,3.48E+11,1634068517,1634068517,9.22E+19
9.22E+19,3.46E+11,1634069548,1634069548,9.22E+19
9.22E+19,3.48E+11,1634070296,1634070296,9.22E+19
9.22E+19,3.48E+11,1634072198,1634072198,9.22E+19
9.22E+19,3.48E+11,1634075717,1634075717,9.22E+19
9.22E+19,3.50E+11,1634079258,1634079258,9.22E+19
9.22E+19,3.50E+11,1634079335,1634079335,9.22E+19
9.22E+19,3.49E+11,1634083014,1634083014,9.22E+19
9.22E+19,3.51E+11,1634083957,1634083957,9.22E+19
9.22E+19,3.53E+11,1634085689,1634085689,9.22E+19
9.22E+19,3.52E+11,1634086522,1634086522,9.22E+19
9.22E+19,3.50E+11,1634090148,1634090148,9.22E+19
9.22E+19,3.51E+11,1634093726,1634093726,9.22E+19
9.22E+19,3.50E+11,1634097335,1634097335,9.22E+19
9.22E+19,3.51E+11,1634100938,1634100938,9.22E+19
9.22E+19,3.49E+11,1634103387,1634103387,9.22E+19
9.22E+19,3.48E+11,1634103689,1634103689,9.22E+19
9.22E+19,3.47E+11,1634104513,1634104513,9.22E+19
9.22E+19,3.45E+11,1634108129,1634108129,9.22E+19
9.22E+19,3.44E+11,1634111731,1634111731,9.22E+19
9.22E+19,3.44E+11,1634112025,1634112025,9.22E+19
9.22E+19,3.46E+11,1634113248,1634113248,9.22E+19
9.22E+19,3.46E+11,1634113823,1634113823,9.22E+19
9.22E+19,3.44E+11,1634115509,1634115509,9.22E+19
9.22E+19,3.45E+11,1634118989,1634118989,9.22E+19
9.22E+19,3.45E+11,1634119054,1634119054,9.22E+19
9.22E+19,3.46E+11,1634120850,1634120850,9.22E+19
9.22E+19,3.45E+11,1634122388,1634122388,9.22E+19
9.22E+19,3.45E+11,1634122514,1634122514,9.22E+19
9.22E+19,3.46E+11,1634125647,1634125647,9.22E+19
9.22E+19,3.47E+11,1634126146,1634126146,9.22E+19
9.22E+19,3.46E+11,1634129718,1634129718,9.22E+19
9.22E+19,3.44E+11,1634133353,1634133353,9.22E+19
9.22E+19,3.42E+11,1634134043,1634134043,9.22E+19
9.22E+19,3.44E+11,1634135362,1634135362,9.22E+19
9.22E+19,3.47E+11,1634135882,1634135882,9.22E+19
9.22E+19,3.49E+11,1634135928,1634135928,9.22E+19
9.22E+19,3.49E+11,1634136911,1634136911,9.22E+19
9.22E+19,3.50E+11,1634137737,1634137737,9.22E+19
9.22E+19,3.51E+11,1634138139,1634138139,9.22E+19
9.22E+19,3.49E+11,1634139075,1634139075,9.22E+19
9.22E+19,3.49E+11,1634140610,1634140610,9.22E+19
9.22E+19,3.51E+11,1634143621,1634143621,9.22E+19
9.22E+19,3.50E+11,1634144112,1634144112,9.22E+19
9.22E+19,3.52E+11,1634146368,1634146368,9.22E+19
9.22E+19,3.51E+11,1634147707,1634147707,9.22E+19
9.22E+19,3.53E+11,1634149123,1634149123,9.22E+19
9.22E+19,3.53E+11,1634151303,1634151303,9.22E+19
9.22E+19,3.53E+11,1634151394,1634151394,9.22E+19
9.22E+19,3.52E+11,1634154946,1634154946,9.22E+19
9.22E+19,3.54E+11,1634156285,1634156285,9.22E+19
9.22E+19,3.56E+11,1634156882,1634156882,9.22E+19
9.22E+19,3.58E+11,1634157334,1634157334,9.22E+19
9.22E+19,3.56E+11,1634158210,1634158210,9.22E+19
9.22E+19,3.57E+11,1634158545,1634158545,9.22E+19
9.22E+19,3.58E+11,1634162111,1634162111,9.22E+19
9.22E+19,3.60E+11,1634165718,1634165718,9.22E+19
9.22E+19,3.60E+11,1634169325,1634169325,9.22E+19
9.22E+19,3.62E+11,1634169925,1634169925,9.22E+19
9.22E+19,3.59E+11,1634171842,1634171842,9.22E+19
9.22E+19,3.60E+11,1634172985,1634172985,9.22E+19
9.22E+19,3.62E+11,1634173984,1634173984,9.22E+19
9.22E+19,3.63E+11,1634176507,1634176507,9.22E+19
9.22E+19,3.63E+11,1634180182,1634180182,9.22E+19
9.22E+19,3.64E+11,1634183807,1634183807,9.22E+19
9.22E+19,3.65E+11,1634187370,1634187370,9.22E+19
9.22E+19,3.65E+11,1634187713,1634187713,9.22E+19
9.22E+19,3.64E+11,1634190957,1634190957,9.22E+19
9.22E+19,3.62E+11,1634194137,1634194137,9.22E+19
9.22E+19,3.62E+11,1634194510,1634194510,9.22E+19
9.22E+19,3.63E+11,1634198093,1634198093,9.22E+19
9.22E+19,3.63E+11,1634198287,1634198287,9.22E+19
9.22E+19,3.63E+11,1634198446,1634198446,9.22E+19
9.22E+19,3.63E+11,1634198691,1634198691,9.22E+19
9.22E+19,3.64E+11,1634201846,1634201846,9.22E+19
9.22E+19,3.63E+11,1634205337,1634205337,9.22E+19
9.22E+19,3.65E+11,1634208936,1634208936,9.22E+19
9.22E+19,3.67E+11,1634210123,1634210123,9.22E+19
9.22E+19,3.70E+11,1634210203,1634210203,9.22E+19
9.22E+19,3.72E+11,1634210454,1634210454,9.22E+19
9.22E+19,3.74E+11,1634211945,1634211945,9.22E+19
9.22E+19,3.74E+11,1634212633,1634212633,9.22E+19
9.22E+19,3.74E+11,1634213483,1634213483,9.22E+19
9.22E+19,3.73E+11,1634216106,1634216106,9.22E+19
9.22E+19,3.75E+11,1634218234,1634218234,9.22E+19
9.22E+19,3.77E+11,1634219220,1634219220,9.22E+19
9.22E+19,3.77E+11,1634219771,1634219771,9.22E+19
9.22E+19,3.79E+11,1634220579,1634220579,9.22E+19
9.22E+19,3.79E+11,1634223340,1634223340,9.22E+19
9.22E+19,3.77E+11,1634224176,1634224176,9.22E+19
9.22E+19,3.79E+11,1634224615,1634224615,9.22E+19
9.22E+19,3.81E+11,1634225336,1634225336,9.22E+19
9.22E+19,3.80E+11,1634226937,1634226937,9.22E+19
9.22E+19,3.79E+11,1634230575,1634230575,9.22E+19
9.22E+19,3.79E+11,1634231099,1634231099,9.22E+19
9.22E+19,3.79E+11,1634234149,1634234149,9.22E+19
9.22E+19,3.79E+11,1634234555,1634234555,9.22E+19
9.22E+19,3.77E+11,1634236169,1634236169,9.22E+19
9.22E+19,3.79E+11,1634237137,1634237137,9.22E+19
9.22E+19,3.79E+11,1634237779,1634237779,9.22E+19
9.22E+19,3.79E+11,1634238343,1634238343,9.22E+19
9.22E+19,3.79E+11,1634241336,1634241336,9.22E+19
9.22E+19,3.77E+11,1634243164,1634243164,9.22E+19
9.22E+19,3.76E+11,1634244965,1634244965,9.22E+19
9.22E+19,3.78E+11,1634248561,1634248561,9.22E+19
9.22E+19,3.78E+11,1634252235,1634252235,9.22E+19
9.22E+19,3.78E+11,1634252587,1634252587,9.22E+19
9.22E+19,3.79E+11,1634255852,1634255852,9.22E+19
9.22E+19,3.79E+11,1634256533,1634256533,9.22E+19
9.22E+19,3.77E+11,1634258033,1634258033,9.22E+19
9.22E+19,3.77E+11,1634259309,1634259309,9.22E+19
9.22E+19,3.75E+11,1634260742,1634260742,9.22E+19
9.22E+19,3.75E+11,1634262905,1634262905,9.22E+19
9.22E+19,3.77E+11,1634264639,1634264639,9.22E+19
9.22E+19,3.79E+11,1634265239,1634265239,9.22E+19
9.22E+19,3.81E+11,1634265981,1634265981,9.22E+19
9.22E+19,3.82E+11,1634266539,1634266539,9.22E+19
9.22E+19,3.82E+11,1634266680,1634266680,9.22E+19
9.22E+19,3.84E+11,1634267420,1634267420,9.22E+19
9.22E+19,3.82E+11,1634270143,1634270143,9.22E+19
9.22E+19,3.80E+11,1634271317,1634271317,9.22E+19
9.22E+19,3.82E+11,1634273762,1634273762,9.22E+19
9.22E+19,3.82E+11,1634273793,1634273793,9.22E+19
9.22E+19,3.84E+11,1634276018,1634276018,9.22E+19
9.22E+19,3.84E+11,1634277305,1634277305,9.22E+19
9.22E+19,3.84E+11,1634277454,1634277454,9.22E+19
9.22E+19,3.83E+11,1634281059,1634281059,9.22E+19
9.22E+19,3.83E+11,1634281097,1634281097,9.22E+19
9.22E+19,3.81E+11,1634284515,1634284515,9.22E+19
9.22E+19,3.81E+11,1634284901,1634284901,9.22E+19
9.22E+19,3.79E+11,1634286161,1634286161,9.22E+19
9.22E+19,3.77E+11,1634288086,1634288086,9.22E+19
9.22E+19,3.76E+11,1634288153,1634288153,9.22E+19
9.22E+19,3.78E+11,1634291760,1634291760,9.22E+19
9.22E+19,3.78E+11,1634292648,1634292648,9.22E+19
9.22E+19,3.76E+11,1634293519,1634293519,9.22E+19
9.22E+19,3.78E+11,1634295318,1634295318,9.22E+19
9.22E+19,3.79E+11,1634298918,1634298918,9.22E+19
9.22E+19,3.77E+11,1634302564,1634302564,9.22E+19
9.22E+19,3.79E+11,1634304095,1634304095,9.22E+19
9.22E+19,3.81E+11,1634306120,1634306120,9.22E+19
9.22E+19,3.81E+11,1634306173,1634306173,9.22E+19
9.22E+19,3.81E+11,1634309719,1634309719,9.22E+19
9.22E+19,3.79E+11,1634312143,1634312143,9.22E+19
9.22E+19,3.80E+11,1634313344,1634313344,9.22E+19
9.22E+19,3.82E+11,1634315592,1634315592,9.22E+19
9.22E+19,3.84E+11,1634316273,1634316273,9.22E+19
9.22E+19,3.84E+11,1634316915,1634316915,9.22E+19
9.22E+19,3.86E+11,1634317261,1634317261,9.22E+19
9.22E+19,3.86E+11,1634320515,1634320515,9.22E+19
9.22E+19,3.86E+11,1634320631,1634320631,9.22E+19
9.22E+19,3.88E+11,1634322564,1634322564,9.22E+19
9.22E+19,3.88E+11,1634324121,1634324121,9.22E+19
9.22E+19,3.86E+11,1634325267,1634325267,9.22E+19
9.22E+19,3.85E+11,1634327719,1634327719,9.22E+19
9.22E+19,3.87E+11,1634329462,1634329462,9.22E+19
9.22E+19,3.89E+11,1634329702,1634329702,9.22E+19
9.22E+19,3.87E+11,1634330059,1634330059,9.22E+19
9.22E+19,3.87E+11,1634331360,1634331360,9.22E+19
9.22E+19,3.85E+11,1634333424,1634333424,9.22E+19
9.22E+19,3.85E+11,1634334929,1634334929,9.22E+19
9.22E+19,3.85E+11,1634338550,1634338550,9.22E+19
9.22E+19,3.87E+11,1634342142,1634342142,9.22E+19
9.22E+19,3.85E+11,1634345473,1634345473,9.22E+19
9.22E+19,3.85E+11,1634345740,1634345740,9.22E+19
9.22E+19,3.83E+11,1634348558,1634348558,9.22E+19
9.22E+19,3.83E+11,1634349354,1634349354,9.22E+19
9.22E+19,3.85E+11,1634352931,1634352931,9.22E+19
9.22E+19,3.84E+11,1634356537,1634356537,9.22E+19
9.22E+19,3.86E+11,1634357822,1634357822,9.22E+19
9.22E+19,3.84E+11,1634360105,1634360105,9.22E+19
9.22E+19,3.86E+11,1634362309,1634362309,9.22E+19
9.22E+19,3.85E+11,1634363728,1634363728,9.22E+19
9.22E+19,3.85E+11,1634367391,1634367391,9.22E+19
9.22E+19,3.85E+11,1634370950,1634370950,9.22E+19
9.22E+19,3.85E+11,1634371230,1634371230,9.22E+19
9.22E+19,3.87E+11,1634372029,1634372029,9.22E+19
9.22E+19,3.89E+11,1634372649,1634372649,9.22E+19
9.22E+19,3.91E+11,1634373094,1634373094,9.22E+19
9.22E+19,3.93E+11,1634374572,1634374572,9.22E+19
9.22E+19,3.93E+11,1634375159,1634375159,9.22E+19
9.22E+19,3.93E+11,1634378122,1634378122,9.22E+19
9.22E+19,3.93E+11,1634381706,1634381706,9.22E+19
9.22E+19,3.95E+11,1634385349,1634385349,9.22E+19
9.22E+19,3.92E+11,1634388038,1634388038,9.22E+19
9.22E+19,3.91E+11,1634388933,1634388933,9.22E+19
9.22E+19,3.91E+11,1634392541,1634392541,9.22E+19
9.22E+19,3.90E+11,1634396119,1634396119,9.22E+19
9.22E+19,3.90E+11,1634396602,1634396602,9.22E+19
9.22E+19,3.91E+11,1634399788,1634399788,9.22E+19
9.22E+19,3.89E+11,1634403330,1634403330,9.22E+19
9.22E+19,3.87E+11,1634404226,1634404226,9.22E+19
9.22E+19,3.87E+11,1634406911,1634406911,9.22E+19
9.22E+19,3.87E+11,1634410660,1634410660,9.22E+19
9.22E+19,3.87E+11,1634410714,1634410714,9.22E+19
9.22E+19,3.85E+11,1634414111,1634414111,9.22E+19
9.22E+19,3.82E+11,1634415124,1634415124,9.22E+19
9.22E+19,3.84E+11,1634417774,1634417774,9.22E+19
9.22E+19,3.84E+11,1634418089,1634418089,9.22E+19
9.22E+19,3.83E+11,1634421306,1634421306,9.22E+19
9.22E+19,3.81E+11,1634423111,1634423111,9.22E+19
9.22E+19,3.83E+11,1634424551,1634424551,9.22E+19
9.22E+19,3.83E+11,1634425008,1634425008,9.22E+19
9.22E+19,3.83E+11,1634425539,1634425539,9.22E+19
9.22E+19,3.85E+11,1634427472,1634427472,9.22E+19
9.22E+19,3.84E+11,1634428505,1634428505,9.22E+19
9.22E+19,3.82E+11,1634429266,1634429266,9.22E+19
9.22E+19,3.84E+11,1634429605,1634429605,9.22E+19
9.22E+19,3.82E+11,1634430560,1634430560,9.22E+19
9.22E+19,3.84E+11,1634431819,1634431819,9.22E+19
9.22E+19,3.84E+11,1634432127,1634432127,9.22E+19
9.22E+19,3.86E+11,1634433073,1634433073,9.22E+19
9.22E+19,3.85E+11,1634435720,1634435720,9.22E+19
9.22E+19,3.85E+11,1634435802,1634435802,9.22E+19
9.22E+19,3.86E+11,1634439414,1634439414,9.22E+19
9.22E+19,3.88E+11,1634441405,1634441405,9.22E+19
9.22E+19,3.88E+11,1634442994,1634442994,9.22E+19
9.22E+19,3.88E+11,1634443150,1634443150,9.22E+19
9.22E+19,3.90E+11,1634444120,1634444120,9.22E+19
9.22E+19,3.88E+11,1634446294,1634446294,9.22E+19
9.22E+19,3.88E+11,1634446572,1634446572,9.22E+19
9.22E+19,3.86E+11,1634450155,1634450155,9.22E+19
9.22E+19,3.88E+11,1634453753,1634453753,9.22E+19
9.22E+19,3.90E+11,1634455276,1634455276,9.22E+19
9.22E+19,3.88E+11,1634457375,1634457375,9.22E+19
9.22E+19,3.88E+11,1634457632,1634457632,9.22E+19
9.22E+19,3.90E+11,1634458860,1634458860,9.22E+19
9.22E+19,3.89E+11,1634460953,1634460953,9.22E+19
9.22E+19,3.89E+11,1634464567,1634464567,9.22E+19
9.22E+19,3.89E+11,1634468135,1634468135,9.22E+19
9.22E+19,3.87E+11,1634470946,1634470946,9.22E+19
9.22E+19,3.88E+11,1634471720,1634471720,9.22E+19
9.22E+19,3.88E+11,1634471816,1634471816,9.22E+19
9.22E+19,3.86E+11,1634472403,1634472403,9.22E+19
9.22E+19,3.85E+11,1634475326,1634475326,9.22E+19
9.22E+19,3.85E+11,1634478935,1634478935,9.22E+19
9.22E+19,3.85E+11,1634482548,1634482548,9.22E+19
9.22E+19,3.83E+11,1634484503,1634484503,9.22E+19
9.22E+19,3.79E+11,1634485067,1634485067,9.22E+19
9.22E+19,3.79E+11,1634486115,1634486115,9.22E+19
9.22E+19,3.81E+11,1634489764,1634489764,9.22E+19
9.22E+19,3.81E+11,1634493312,1634493312,9.22E+19
9.22E+19,3.81E+11,1634496927,1634496927,9.22E+19
9.22E+19,3.79E+11,1634498963,1634498963,9.22E+19
9.22E+19,3.77E+11,1634500305,1634500305,9.22E+19
9.22E+19,3.77E+11,1634500533,1634500533,9.22E+19
9.22E+19,3.75E+11,1634501240,1634501240,9.22E+19
9.22E+19,3.74E+11,1634501349,1634501349,9.22E+19
9.22E+19,3.71E+11,1634502256,1634502256,9.22E+19
9.22E+19,3.69E+11,1634503084,1634503084,9.22E+19
9.22E+19,3.71E+11,1634503763,1634503763,9.22E+19
9.22E+19,3.71E+11,1634504162,1634504162,9.22E+19
9.22E+19,3.73E+11,1634506876,1634506876,9.22E+19
9.22E+19,3.75E+11,1634507801,1634507801,9.22E+19
9.22E+19,3.77E+11,1634508088,1634508088,9.22E+19
9.22E+19,3.78E+11,1634508908,1634508908,9.22E+19
9.22E+19,3.81E+11,1634509104,1634509104,9.22E+19
9.22E+19,3.82E+11,1634511363,1634511363,9.22E+19
9.22E+19,3.84E+11,1634514368,1634514368,9.22E+19
9.22E+19,3.85E+11,1634515199,1634515199,9.22E+19
9.22E+19,3.87E+11,1634517380,1634517380,9.22E+19
9.22E+19,3.87E+11,1634518612,1634518612,9.22E+19
9.22E+19,3.88E+11,1634522112,1634522112,9.22E+19
9.22E+19,3.87E+11,1634525711,1634525711,9.22E+19
9.22E+19,3.85E+11,1634528439,1634528439,9.22E+19
9.22E+19,3.85E+11,1634529391,1634529391,9.22E+19
9.22E+19,3.85E+11,1634529620,1634529620,9.22E+19
9.22E+19,3.86E+11,1634532949,1634532949,9.22E+19
9.22E+19,3.87E+11,1634536680,1634536680,9.22E+19
9.22E+19,3.86E+11,1634540245,1634540245,9.22E+19
9.22E+19,3.85E+11,1634543743,1634543743,9.22E+19
9.22E+19,3.84E+11,1634544022,1634544022,9.22E+19
9.22E+19,3.82E+11,1634544882,1634544882,9.22E+19
9.22E+19,3.84E+11,1634545698,1634545698,9.22E+19
9.22E+19,3.82E+11,1634546894,1634546894,9.22E+19
9.22E+19,3.83E+11,1634547322,1634547322,9.22E+19
9.22E+19,3.80E+11,1634550834,1634550834,9.22E+19
9.22E+19,3.80E+11,1634550933,1634550933,9.22E+19
9.22E+19,3.78E+11,1634551896,1634551896,9.22E+19
9.22E+19,3.79E+11,1634554612,1634554612,9.22E+19
9.22E+19,3.79E+11,1634554955,1634554955,9.22E+19
9.22E+19,3.77E+11,1634557207,1634557207,9.22E+19
9.22E+19,3.75E+11,1634557362,1634557362,9.22E+19
9.22E+19,3.73E+11,1634557859,1634557859,9.22E+19
9.22E+19,3.73E+11,1634558190,1634558190,9.22E+19
9.22E+19,3.74E+11,1634558548,1634558548,9.22E+19
9.22E+19,3.74E+11,1634561703,1634561703,9.22E+19
9.22E+19,3.71E+11,1634562300,1634562300,9.22E+19
9.22E+19,3.73E+11,1634563345,1634563345,9.22E+19
9.22E+19,3.75E+11,1634563815,1634563815,9.22E+19
9.22E+19,3.77E+11,1634564084,1634564084,9.22E+19
9.22E+19,3.79E+11,1634564390,1634564390,9.22E+19
9.22E+19,3.79E+11,1634565358,1634565358,9.22E+19
9.22E+19,3.81E+11,1634566209,1634566209,9.22E+19
9.22E+19,3.79E+11,1634568265,1634568265,9.22E+19
9.22E+19,3.79E+11,1634568924,1634568924,9.22E+19
9.22E+19,3.77E+11,1634570015,1634570015,9.22E+19
9.22E+19,3.75E+11,1634570539,1634570539,9.22E+19
9.22E+19,3.76E+11,1634572513,1634572513,9.22E+19
9.22E+19,3.74E+11,1634575019,1634575019,9.22E+19
9.22E+19,3.73E+11,1634576136,1634576136,9.22E+19
9.22E+19,3.75E+11,1634577631,1634577631,9.22E+19
9.22E+19,3.74E+11,1634579715,1634579715,9.22E+19
9.22E+19,3.74E+11,1634583308,1634583308,9.22E+19
9.22E+19,3.72E+11,1634584053,1634584053,9.22E+19
9.22E+19,3.71E+11,1634584611,1634584611,9.22E+19
9.22E+19,3.73E+11,1634586559,1634586559,9.22E+19
9.22E+19,3.75E+11,1634586947,1634586947,9.22E+19
9.22E+19,3.74E+11,1634590514,1634590514,9.22E+19
9.22E+19,3.76E+11,1634593295,1634593295,9.22E+19
9.22E+19,3.75E+11,1634594146,1634594146,9.22E+19
9.22E+19,3.73E+11,1634595580,1634595580,9.22E+19
9.22E+19,3.74E+11,1634597772,1634597772,9.22E+19
9.22E+19,3.75E+11,1634601373,1634601373,9.22E+19
9.22E+19,3.77E+11,1634602997,1634602997,9.22E+19
9.22E+19,3.75E+11,1634604907,1634604907,9.22E+19
9.22E+19,3.78E+11,1634606920,1634606920,9.22E+19
9.22E+19,3.80E+11,1634607325,1634607325,9.22E+19
9.22E+19,3.79E+11,1634608518,1634608518,9.22E+19
9.22E+19,3.79E+11,1634612110,1634612110,9.22E+19
9.22E+19,3.81E+11,1634613495,1634613495,9.22E+19
9.22E+19,3.82E+11,1634615715,1634615715,9.22E+19
9.22E+19,3.84E+11,1634617340,1634617340,9.22E+19
9.22E+19,3.82E+11,1634619322,1634619322,9.22E+19
9.22E+19,3.82E+11,1634619356,1634619356,9.22E+19
9.22E+19,3.83E+11,1634623018,1634623018,9.22E+19
9.22E+19,3.81E+11,1634624059,1634624059,9.22E+19
9.22E+19,3.79E+11,1634625830,1634625830,9.22E+19
9.22E+19,3.78E+11,1634626664,1634626664,9.22E+19
9.22E+19,3.79E+11,1634627438,1634627438,9.22E+19
9.22E+19,3.81E+11,1634629994,1634629994,9.22E+19
9.22E+19,3.80E+11,1634630115,1634630115,9.22E+19
9.22E+19,3.81E+11,1634630435,1634630435,9.22E+19
9.22E+19,3.79E+11,1634631571,1634631571,9.22E+19
9.22E+19,3.79E+11,1634631901,1634631901,9.22E+19
9.22E+19,3.80E+11,1634633747,1634633747,9.22E+19
9.22E+19,3.79E+11,1634637338,1634637338,9.22E+19
9.22E+19,3.79E+11,1634640956,1634640956,9.22E+19
9.22E+19,3.81E+11,1634643423,1634643423,9.22E+19
9.22E+19,3.80E+11,1634644532,1634644532,9.22E+19
9.22E+19,3.80E+11,1634648178,1634648178,9.22E+19
9.22E+19,3.82E+11,1634649848,1634649848,9.22E+19
9.22E+19,3.84E+11,1634650622,1634650622,9.22E+19
9.22E+19,3.82E+11,1634651070,1634651070,9.22E+19
9.22E+19,3.82E+11,1634651706,1634651706,9.22E+19
9.22E+19,3.80E+11,1634653775,1634653775,9.22E+19
9.22E+19,3.78E+11,1634653854,1634653854,9.22E+19
9.22E+19,3.79E+11,1634655377,1634655377,9.22E+19
9.22E+19,3.79E+11,1634655584,1634655584,9.22E+19
9.22E+19,3.81E+11,1634655877,1634655877,9.22E+19
9.22E+19,3.79E+11,1634658957,1634658957,9.22E+19
9.22E+19,3.79E+11,1634659063,1634659063,9.22E+19
9.22E+19,3.79E+11,1634662540,1634662540,9.22E+19
9.22E+19,3.81E+11,1634663456,1634663456,9.22E+19
9.22E+19,3.81E+11,1634666140,1634666140,9.22E+19
9.22E+19,3.81E+11,1634669736,1634669736,9.22E+19
9.22E+19,3.83E+11,1634671701,1634671701,9.22E+19
9.22E+19,3.81E+11,1634673406,1634673406,9.22E+19
9.22E+19,3.81E+11,1634676946,1634676946,9.22E+19
9.22E+19,3.81E+11,1634677103,1634677103,9.22E+19
9.22E+19,3.81E+11,1634680584,1634680584,9.22E+19
9.22E+19,3.83E+11,1634681819,1634681819,9.22E+19
9.22E+19,3.85E+11,1634683748,1634683748,9.22E+19
9.22E+19,3.86E+11,1634684146,1634684146,9.22E+19
9.22E+19,3.88E+11,1634687729,1634687729,9.22E+19
9.22E+19,3.87E+11,1634691368,1634691368,9.22E+19
9.22E+19,3.86E+11,1634694920,1634694920,9.22E+19
9.22E+19,3.85E+11,1634698516,1634698516,9.22E+19
9.22E+19,3.85E+11,1634702188,1634702188,9.22E+19
9.22E+19,3.86E+11,1634705780,1634705780,9.22E+19
9.22E+19,3.85E+11,1634705859,1634705859,9.22E+19
9.22E+19,3.84E+11,1634709148,1634709148,9.22E+19
9.22E+19,3.83E+11,1634709340,1634709340,9.22E+19
9.22E+19,3.83E+11,1634712930,1634712930,9.22E+19
9.22E+19,3.85E+11,1634716613,1634716613,9.22E+19
9.22E+19,3.86E+11,1634716927,1634716927,9.22E+19
9.22E+19,3.86E+11,1634720139,1634720139,9.22E+19
9.22E+19,3.86E+11,1634723716,1634723716,9.22E+19
9.22E+19,3.86E+11,1634727332,1634727332,9.22E+19
9.22E+19,3.86E+11,1634730927,1634730927,9.22E+19
9.22E+19,3.89E+11,1634732615,1634732615,9.22E+19
9.22E+19,3.91E+11,1634733298,1634733298,9.22E+19
9.22E+19,3.93E+11,1634733613,1634733613,9.22E+19
9.22E+19,3.93E+11,1634733666,1634733666,9.22E+19
9.22E+19,3.93E+11,1634734531,1634734531,9.22E+19
9.22E+19,3.95E+11,1634737489,1634737489,9.22E+19
9.22E+19,3.98E+11,1634737923,1634737923,9.22E+19
9.22E+19,3.99E+11,1634738160,1634738160,9.22E+19
9.22E+19,4.01E+11,1634740183,1634740183,9.22E+19
9.22E+19,4.03E+11,1634740449,1634740449,9.22E+19
9.22E+19,4.06E+11,1634741517,1634741517,9.22E+19
9.22E+19,4.07E+11,1634741707,1634741707,9.22E+19
9.22E+19,4.05E+11,1634742595,1634742595,9.22E+19
9.22E+19,4.03E+11,1634743201,1634743201,9.22E+19
