,startTime,time,open,high,low,close,volume
45,2021-01-02T22:00:00+00:00,1609624800000.0,1.8225,1.83,1.78,1.7975,111251.08
46,2021-01-02T23:00:00+00:00,1609628400000.0,1.7975,1.8225,1.77,1.8025,81730.245
47,2021-01-03T00:00:00+00:00,1609632000000.0,1.8025,1.8275,1.8,1.81,60996.785
48,2021-01-03T01:00:00+00:00,1609635600000.0,1.81,1.845,1.795,1.8,109987.5025
49,2021-01-03T02:00:00+00:00,1609639200000.0,1.8,1.93,1.8,1.9225,443715.1075
50,2021-01-03T03:00:00+00:00,1609642800000.0,1.9225,1.96,1.8825,1.95,566445.1525
51,2021-01-03T04:00:00+00:00,1609646400000.0,1.95,1.98,1.92,1.98,486380.775
52,2021-01-03T05:00:00+00:00,1609650000000.0,1.98,1.9825,1.9375,1.965,243912.31
53,2021-01-03T06:00:00+00:00,1609653600000.0,1.965,2.1075,1.96,2.0925,1009060.5125
54,2021-01-03T07:00:00+00:00,1609657200000.0,2.0925,2.1075,2.05,2.0775,308990.8275
55,2021-01-03T08:00:00+00:00,1609660800000.0,2.0775,2.2725,2.07,2.23,1117452.395
56,2021-01-03T09:00:00+00:00,1609664400000.0,2.23,2.2825,2.15,2.16,958812.4225
57,2021-01-03T10:00:00+00:00,1609668000000.0,2.16,2.2625,2.145,2.2225,299668.8425
58,2021-01-03T11:00:00+00:00,1609671600000.0,2.2225,2.37,2.2175,2.27,487956.6
59,2021-01-03T12:00:00+00:00,1609675200000.0,2.27,2.3325,2.2025,2.255,678203.98
60,2021-01-03T13:00:00+00:00,1609678800000.0,2.255,2.265,2.065,2.1075,1381673.9175
61,2021-01-03T14:00:00+00:00,1609682400000.0,2.1075,2.125,1.99,2.0675,1637471.3325
62,2021-01-03T15:00:00+00:00,1609686000000.0,2.0675,2.1,1.97,2.075,1532922.1825
63,2021-01-03T16:00:00+00:00,1609689600000.0,2.075,2.15,1.93,1.9725,3021484.6775
64,2021-01-03T17:00:00+00:00,1609693200000.0,1.9725,2.0075,1.875,1.9625,798331.7575
65,2021-01-03T18:00:00+00:00,1609696800000.0,1.965,2.0,1.925,1.99,350101.6175
66,2021-01-03T19:00:00+00:00,1609700400000.0,1.99,1.99,1.9325,1.96,163598.72
67,2021-01-03T20:00:00+00:00,1609704000000.0,1.96,2.015,1.94,2.01,267220.0975
68,2021-01-03T21:00:00+00:00,1609707600000.0,2.01,2.06,2.0025,2.0225,363240.98
69,2021-01-03T22:00:00+00:00,1609711200000.0,2.0225,2.0825,2.0025,2.07,360083.555
70,2021-01-03T23:00:00+00:00,1609714800000.0,2.07,2.2,2.0625,2.19,651910.5425
71,2021-01-04T00:00:00+00:00,1609718400000.0,2.19,2.29,2.0975,2.2225,2183896.85
72,2021-01-04T01:00:00+00:00,1609722000000.0,2.2225,2.375,2.155,2.3125,1470550.2075
73,2021-01-04T02:00:00+00:00,1609725600000.0,2.3125,2.4075,2.285,2.3125,591264.32
74,2021-01-04T03:00:00+00:00,1609729200000.0,2.3125,2.3525,2.28,2.3175,323765.8275
75,2021-01-04T04:00:00+00:00,1609732800000.0,2.3175,2.3825,2.2475,2.3575,1052722.8
76,2021-01-04T05:00:00+00:00,1609736400000.0,2.3575,2.3575,2.2775,2.2875,331529.94
77,2021-01-04T06:00:00+00:00,1609740000000.0,2.2875,2.38,2.2625,2.2725,813245.3775
78,2021-01-04T07:00:00+00:00,1609743600000.0,2.2725,2.345,2.07,2.1175,1102938.97
79,2021-01-04T08:00:00+00:00,1609747200000.0,2.1175,2.215,2.0,2.0725,774141.2625
80,2021-01-04T09:00:00+00:00,1609750800000.0,2.0725,2.1275,1.8925,2.025,813142.34
81,2021-01-04T10:00:00+00:00,1609754400000.0,2.025,2.09,1.8225,2.03,1023502.7525
82,2021-01-04T11:00:00+00:00,1609758000000.0,2.03,2.07,1.9325,2.055,523632.4825
83,2021-01-04T12:00:00+00:00,1609761600000.0,2.055,2.18,2.025,2.1275,218141.5475
84,2021-01-04T13:00:00+00:00,1609765200000.0,2.1275,2.1775,2.0525,2.1375,696795.0275
85,2021-01-04T14:00:00+00:00,1609768800000.0,2.1375,2.275,2.0825,2.2525,814155.3875
86,2021-01-04T15:00:00+00:00,1609772400000.0,2.2525,2.3625,2.205,2.285,716825.49
87,2021-01-04T16:00:00+00:00,1609776000000.0,2.285,2.3,2.12,2.18,643112.7125
88,2021-01-04T17:00:00+00:00,1609779600000.0,2.18,2.28,2.1275,2.195,945159.8225
89,2021-01-04T18:00:00+00:00,1609783200000.0,2.195,2.3,2.195,2.24,493270.5525
90,2021-01-04T19:00:00+00:00,1609786800000.0,2.24,2.475,2.2325,2.44,1133595.245
91,2021-01-04T20:00:00+00:00,1609790400000.0,2.44,2.455,2.2625,2.275,1410327.645
92,2021-01-04T21:00:00+00:00,1609794000000.0,2.275,2.32,2.155,2.21,863238.89
93,2021-01-04T22:00:00+00:00,1609797600000.0,2.21,2.435,2.205,2.4125,229318.815
94,2021-01-04T23:00:00+00:00,1609801200000.0,2.4125,2.51,2.38,2.505,1255445.785
95,2021-01-05T00:00:00+00:00,1609804800000.0,2.505,2.5275,2.355,2.4225,2322293.2825
96,2021-01-05T01:00:00+00:00,1609808400000.0,2.4225,2.48,2.365,2.475,477568.935
97,2021-01-05T02:00:00+00:00,1609812000000.0,2.475,2.505,2.3325,2.3625,539354.87
98,2021-01-05T03:00:00+00:00,1609815600000.0,2.3625,2.405,2.135,2.18,943895.9775
99,2021-01-05T04:00:00+00:00,1609819200000.0,2.18,2.2625,2.13,2.2075,738075.17
100,2021-01-05T05:00:00+00:00,1609822800000.0,2.2075,2.265,2.06,2.0975,604293.8225
101,2021-01-05T06:00:00+00:00,1609826400000.0,2.0975,2.23,2.06,2.2125,391433.7875
102,2021-01-05T07:00:00+00:00,1609830000000.0,2.2125,2.24,2.15,2.1775,367279.5075
103,2021-01-05T08:00:00+00:00,1609833600000.0,2.1775,2.2575,2.1675,2.255,305508.33
104,2021-01-05T09:00:00+00:00,1609837200000.0,2.255,2.3225,2.2475,2.2925,367728.9025
105,2021-01-05T10:00:00+00:00,1609840800000.0,2.2925,2.34,2.25,2.31,365054.595
106,2021-01-05T11:00:00+00:00,1609844400000.0,2.31,2.4,2.27,2.39,619026.6025
107,2021-01-05T12:00:00+00:00,1609848000000.0,2.39,2.41,2.3275,2.35,230564.01
108,2021-01-05T13:00:00+00:00,1609851600000.0,2.35,2.3875,2.195,2.2,298495.795
109,2021-01-05T14:00:00+00:00,1609855200000.0,2.2,2.2975,2.15,2.27,636551.685
110,2021-01-05T15:00:00+00:00,1609858800000.0,2.27,2.285,2.1725,2.185,488201.535
111,2021-01-05T16:00:00+00:00,1609862400000.0,2.185,2.2975,2.15,2.26,588880.3625
112,2021-01-05T17:00:00+00:00,1609866000000.0,2.26,2.345,2.1975,2.32,1475378.0425
113,2021-01-05T18:00:00+00:00,1609869600000.0,2.32,2.3725,2.2825,2.3,2007262.84
114,2021-01-05T19:00:00+00:00,1609873200000.0,2.3,2.3275,2.21,2.2425,1464257.0925
115,2021-01-05T20:00:00+00:00,1609876800000.0,2.2425,2.2675,2.2,2.2375,281572.8675
116,2021-01-05T21:00:00+00:00,1609880400000.0,2.2375,2.245,2.2,2.21,227250.11
117,2021-01-05T22:00:00+00:00,1609884000000.0,2.21,2.24,2.17,2.215,1126300.6275
118,2021-01-05T23:00:00+00:00,1609887600000.0,2.215,2.22,2.11,2.165,557239.98
119,2021-01-06T00:00:00+00:00,1609891200000.0,2.165,2.19,2.05,2.065,903751.22
120,2021-01-06T01:00:00+00:00,1609894800000.0,2.065,2.13,2.05,2.07,554871.1325
121,2021-01-06T02:00:00+00:00,1609898400000.0,2.07,2.0825,2.0,2.0475,1463920.76
122,2021-01-06T03:00:00+00:00,1609902000000.0,2.0475,2.0475,1.9125,1.9725,1868004.9075
123,2021-01-06T04:00:00+00:00,1609905600000.0,1.9725,2.055,1.94,2.03,1240958.4725
124,2021-01-06T05:00:00+00:00,1609909200000.0,2.03,2.0525,1.965,1.98,518629.155
125,2021-01-06T06:00:00+00:00,1609912800000.0,1.98,2.0,1.92,1.985,640645.29
126,2021-01-06T07:00:00+00:00,1609916400000.0,1.985,2.0225,1.97,2.0125,728432.9225
127,2021-01-06T08:00:00+00:00,1609920000000.0,2.0125,2.015,1.95,2.0,933632.53
128,2021-01-06T09:00:00+00:00,1609923600000.0,2.0,2.0125,1.9525,2.0125,653945.185
129,2021-01-06T10:00:00+00:00,1609927200000.0,2.0125,2.1225,1.995,2.11,801336.8475
130,2021-01-06T11:00:00+00:00,1609930800000.0,2.11,2.115,2.0375,2.05,626176.94
131,2021-01-06T12:00:00+00:00,1609934400000.0,2.06,2.1675,2.015,2.13,602825.3225
132,2021-01-06T13:00:00+00:00,1609938000000.0,2.13,2.1575,2.0675,2.1475,890534.8175
133,2021-01-06T14:00:00+00:00,1609941600000.0,2.1475,2.16,2.0425,2.0875,670522.945
134,2021-01-06T15:00:00+00:00,1609945200000.0,2.0875,2.105,2.05,2.06,607223.685
135,2021-01-06T16:00:00+00:00,1609948800000.0,2.06,2.07,1.975,2.03,1116441.9875
136,2021-01-06T17:00:00+00:00,1609952400000.0,2.0175,2.1225,2.0175,2.035,860755.345
137,2021-01-06T18:00:00+00:00,1609956000000.0,2.035,2.0525,1.9275,1.96,1702820.825
138,2021-01-06T19:00:00+00:00,1609959600000.0,1.96,2.0,1.9,1.93,1233711.96
139,2021-01-06T20:00:00+00:00,1609963200000.0,1.93,2.0425,1.9,1.9575,2049136.995
140,2021-01-06T21:00:00+00:00,1609966800000.0,1.9575,1.9825,1.9,1.9425,760671.8775
141,2021-01-06T22:00:00+00:00,1609970400000.0,1.9425,1.9725,1.9,1.9275,763165.5875
142,2021-01-06T23:00:00+00:00,1609974000000.0,1.9275,1.98,1.8525,1.9125,1449733.165
143,2021-01-07T00:00:00+00:00,1609977600000.0,1.9125,2.48,1.9,2.315,8930327.94
144,2021-01-07T01:00:00+00:00,1609981200000.0,2.315,2.35,2.12,2.175,2276805.155
145,2021-01-07T02:00:00+00:00,1609984800000.0,2.175,2.2325,2.125,2.1775,1213849.01
146,2021-01-07T03:00:00+00:00,1609988400000.0,2.1775,2.2725,2.16,2.1875,963525.995
147,2021-01-07T04:00:00+00:00,1609992000000.0,2.1875,2.2975,2.1625,2.18,1086493.2575
148,2021-01-07T05:00:00+00:00,1609995600000.0,2.18,2.27,2.1375,2.2625,954460.865
149,2021-01-07T06:00:00+00:00,1609999200000.0,2.2625,2.27,2.15,2.2225,1197878.7425
150,2021-01-07T07:00:00+00:00,1610002800000.0,2.2225,2.24,2.1025,2.1125,674774.2925
151,2021-01-07T08:00:00+00:00,1610006400000.0,2.1125,2.14,1.95,2.13,2648392.7725
152,2021-01-07T09:00:00+00:00,1610010000000.0,2.13,2.395,2.1,2.1525,3353742.3175
153,2021-01-07T10:00:00+00:00,1610013600000.0,2.165,2.3775,2.0325,2.1825,8407361.145
154,2021-01-07T11:00:00+00:00,1610017200000.0,2.1825,2.285,2.1625,2.23,3452306.855
155,2021-01-07T12:00:00+00:00,1610020800000.0,2.23,2.715,2.2175,2.57,11573309.94
156,2021-01-07T13:00:00+00:00,1610024400000.0,2.57,2.6,2.29,2.335,6993694.72
157,2021-01-07T14:00:00+00:00,1610028000000.0,2.335,2.595,2.315,2.425,2131930.165
158,2021-01-07T15:00:00+00:00,1610031600000.0,2.42,2.445,2.37,2.445,2458926.83
159,2021-01-07T16:00:00+00:00,1610035200000.0,2.445,2.5075,2.395,2.4625,1943395.69
160,2021-01-07T17:00:00+00:00,1610038800000.0,2.4625,2.475,2.2975,2.33,1205305.31
161,2021-01-07T18:00:00+00:00,1610042400000.0,2.3225,2.345,2.175,2.2575,2518679.415
162,2021-01-07T19:00:00+00:00,1610046000000.0,2.26,2.4075,2.2325,2.385,1944784.0925
163,2021-01-07T20:00:00+00:00,1610049600000.0,2.385,2.42,2.3425,2.41,471339.4475
164,2021-01-07T21:00:00+00:00,1610053200000.0,2.41,2.45,2.39,2.425,555123.3975
165,2021-01-07T22:00:00+00:00,1610056800000.0,2.43,2.4525,2.39,2.405,814610.1975
166,2021-01-07T23:00:00+00:00,1610060400000.0,2.405,2.4075,2.335,2.38,584668.0675
167,2021-01-08T00:00:00+00:00,1610064000000.0,2.38,2.445,2.27,2.2775,1667053.51
168,2021-01-08T01:00:00+00:00,1610067600000.0,2.2775,2.2925,2.225,2.2625,911041.6575
169,2021-01-08T02:00:00+00:00,1610071200000.0,2.2625,2.2775,2.175,2.2525,1042617.7625
170,2021-01-08T03:00:00+00:00,1610074800000.0,2.2525,2.3,2.24,2.2675,1119963.345
171,2021-01-08T04:00:00+00:00,1610078400000.0,2.2675,2.295,2.22,2.2525,658718.7575
172,2021-01-08T05:00:00+00:00,1610082000000.0,2.2525,2.2925,2.245,2.275,732881.9625
173,2021-01-08T06:00:00+00:00,1610085600000.0,2.275,2.285,2.215,2.26,878030.18
174,2021-01-08T07:00:00+00:00,1610089200000.0,2.26,2.45,2.255,2.42,1165481.2225
175,2021-01-08T08:00:00+00:00,1610092800000.0,2.42,2.4325,2.3475,2.395,618168.4175
176,2021-01-08T09:00:00+00:00,1610096400000.0,2.395,2.745,2.3925,2.74,2307884.855
177,2021-01-08T10:00:00+00:00,1610100000000.0,2.74,3.435,2.73,2.9325,7063826.3725
178,2021-01-08T11:00:00+00:00,1610103600000.0,2.9325,3.33,2.92,3.17,2928561.765
179,2021-01-08T12:00:00+00:00,1610107200000.0,3.17,3.84,3.08,3.655,4445710.605
180,2021-01-08T13:00:00+00:00,1610110800000.0,3.655,3.79,3.41,3.59,3235940.2
181,2021-01-08T14:00:00+00:00,1610114400000.0,3.59,3.6625,3.325,3.435,2320855.7
182,2021-01-08T15:00:00+00:00,1610118000000.0,3.435,3.52,3.2625,3.32,2500448.31
183,2021-01-08T16:00:00+00:00,1610121600000.0,3.32,3.53,3.3175,3.43,2226567.6725
184,2021-01-08T17:00:00+00:00,1610125200000.0,3.43,3.4525,3.32,3.42,1156884.195
185,2021-01-08T18:00:00+00:00,1610128800000.0,3.42,3.46,3.205,3.235,1562061.5275
186,2021-01-08T19:00:00+00:00,1610132400000.0,3.235,3.32,3.2,3.2075,806883.4125
187,2021-01-08T20:00:00+00:00,1610136000000.0,3.2075,3.2225,3.0,3.07,2434122.2825
188,2021-01-08T21:00:00+00:00,1610139600000.0,3.07,3.16,2.9875,3.1325,909793.015
189,2021-01-08T22:00:00+00:00,1610143200000.0,3.13,3.2225,3.1225,3.19,912901.73
190,2021-01-08T23:00:00+00:00,1610146800000.0,3.19,3.255,3.1525,3.2225,841109.2275
191,2021-01-09T00:00:00+00:00,1610150400000.0,3.2225,3.2925,3.12,3.145,1330860.1975
192,2021-01-09T01:00:00+00:00,1610154000000.0,3.145,3.1675,3.04,3.1575,1516499.4475
193,2021-01-09T02:00:00+00:00,1610157600000.0,3.1575,3.17,3.0525,3.0975,1213528.5375
194,2021-01-09T03:00:00+00:00,1610161200000.0,3.0975,3.27,3.09,3.17,1468061.755
195,2021-01-09T04:00:00+00:00,1610164800000.0,3.17,3.3575,3.17,3.285,1425773.8725
196,2021-01-09T05:00:00+00:00,1610168400000.0,3.285,3.285,3.11,3.145,568342.9075
197,2021-01-09T06:00:00+00:00,1610172000000.0,3.145,3.2,3.11,3.155,612253.4575
198,2021-01-09T07:00:00+00:00,1610175600000.0,3.155,3.155,3.075,3.1,335616.14
199,2021-01-09T08:00:00+00:00,1610179200000.0,3.1,3.27,3.08,3.1975,871375.5425
200,2021-01-09T09:00:00+00:00,1610182800000.0,3.1975,3.36,3.185,3.3025,1610333.5775
201,2021-01-09T10:00:00+00:00,1610186400000.0,3.3025,3.31,3.1175,3.2,793245.09
202,2021-01-09T11:00:00+00:00,1610190000000.0,3.2,3.2,3.1275,3.145,310714.145
203,2021-01-09T12:00:00+00:00,1610193600000.0,3.145,3.18,3.1425,3.17,155892.5525
204,2021-01-09T13:00:00+00:00,1610197200000.0,3.17,3.255,3.1625,3.2075,340417.575
205,2021-01-09T14:00:00+00:00,1610200800000.0,3.2075,3.215,3.14,3.15,219424.3325
206,2021-01-09T15:00:00+00:00,1610204400000.0,3.15,3.1775,3.0825,3.1175,524927.0525
207,2021-01-09T16:00:00+00:00,1610208000000.0,3.1175,3.13,2.9225,2.9925,1247803.5975
208,2021-01-09T17:00:00+00:00,1610211600000.0,2.9925,3.3,2.9875,3.26,3587758.695
209,2021-01-09T18:00:00+00:00,1610215200000.0,3.26,3.5,3.245,3.405,6004997.135
210,2021-01-09T19:00:00+00:00,1610218800000.0,3.405,3.685,3.39,3.65,4628549.985
211,2021-01-09T20:00:00+00:00,1610222400000.0,3.65,3.7,3.4775,3.53,3056753.4875
212,2021-01-09T21:00:00+00:00,1610226000000.0,3.53,3.5725,3.44,3.49,1792257.15
213,2021-01-09T22:00:00+00:00,1610229600000.0,3.49,3.5925,3.445,3.515,1290765.155
214,2021-01-09T23:00:00+00:00,1610233200000.0,3.515,3.52,3.375,3.395,810040.1025
215,2021-01-10T00:00:00+00:00,1610236800000.0,3.395,3.4475,3.34,3.425,845766.0225
216,2021-01-10T01:00:00+00:00,1610240400000.0,3.425,3.4975,3.38,3.49,817378.6625
217,2021-01-10T02:00:00+00:00,1610244000000.0,3.49,3.6875,3.475,3.6625,3194626.55
218,2021-01-10T03:00:00+00:00,1610247600000.0,3.6625,3.67,3.5175,3.5475,881036.5325
219,2021-01-10T04:00:00+00:00,1610251200000.0,3.5475,3.625,3.5375,3.545,628502.9225
220,2021-01-10T05:00:00+00:00,1610254800000.0,3.545,3.5875,3.5425,3.575,224091.94
221,2021-01-10T06:00:00+00:00,1610258400000.0,3.575,3.6575,3.5625,3.6525,898564.0175
222,2021-01-10T07:00:00+00:00,1610262000000.0,3.6525,3.7875,3.625,3.7525,1740602.3725
223,2021-01-10T08:00:00+00:00,1610265600000.0,3.7525,3.76,3.6,3.62,917420.17
224,2021-01-10T09:00:00+00:00,1610269200000.0,3.62,3.665,3.565,3.575,564561.0925
225,2021-01-10T10:00:00+00:00,1610272800000.0,3.575,3.58,3.375,3.48,1665641.09
226,2021-01-10T11:00:00+00:00,1610276400000.0,3.48,3.48,3.205,3.265,2100364.21
227,2021-01-10T12:00:00+00:00,1610280000000.0,3.265,3.385,3.215,3.3375,1189529.3425
228,2021-01-10T13:00:00+00:00,1610283600000.0,3.335,3.45,3.3225,3.3475,662935.79
229,2021-01-10T14:00:00+00:00,1610287200000.0,3.3475,3.3675,3.2925,3.3225,530235.8525
230,2021-01-10T15:00:00+00:00,1610290800000.0,3.3225,3.4375,3.25,3.425,801087.0675
231,2021-01-10T16:00:00+00:00,1610294400000.0,3.425,3.4675,3.3825,3.43,1311818.5775
232,2021-01-10T17:00:00+00:00,1610298000000.0,3.43,3.45,3.2575,3.435,3065284.7375
233,2021-01-10T18:00:00+00:00,1610301600000.0,3.435,3.465,3.355,3.37,902839.28
234,2021-01-10T19:00:00+00:00,1610305200000.0,3.37,3.4025,3.275,3.33,607146.31
235,2021-01-10T20:00:00+00:00,1610308800000.0,3.33,3.3475,3.18,3.315,1847015.5725
236,2021-01-10T21:00:00+00:00,1610312400000.0,3.315,3.51,3.3125,3.475,1004112.745
237,2021-01-10T22:00:00+00:00,1610316000000.0,3.475,3.5,3.4325,3.435,725105.27
238,2021-01-10T23:00:00+00:00,1610319600000.0,3.435,3.5425,3.425,3.46,788663.355
239,2021-01-11T00:00:00+00:00,1610323200000.0,3.46,3.5425,3.42,3.4325,1080177.55
240,2021-01-11T01:00:00+00:00,1610326800000.0,3.4325,3.4575,3.345,3.36,576826.995
241,2021-01-11T02:00:00+00:00,1610330400000.0,3.36,3.4275,3.27,3.4075,1688782.7575
242,2021-01-11T03:00:00+00:00,1610334000000.0,3.4075,3.445,3.04,3.15,3976016.8175
243,2021-01-11T04:00:00+00:00,1610337600000.0,3.15,3.2175,3.03,3.1475,1247880.9325
244,2021-01-11T05:00:00+00:00,1610341200000.0,3.1475,3.1925,3.105,3.1225,627310.83
245,2021-01-11T06:00:00+00:00,1610344800000.0,3.1225,3.1275,2.935,2.945,2140176.9425
246,2021-01-11T07:00:00+00:00,1610348400000.0,2.945,3.03,2.85,3.0,1188794.4425
247,2021-01-11T08:00:00+00:00,1610352000000.0,3.0,3.1375,2.98,3.09,1173015.28
248,2021-01-11T09:00:00+00:00,1610355600000.0,3.09,3.15,3.0675,3.1275,928370.975
249,2021-01-11T10:00:00+00:00,1610359200000.0,3.1275,3.1525,3.04,3.05,673044.36
250,2021-01-11T11:00:00+00:00,1610362800000.0,3.05,3.065,2.85,2.8775,1751626.9325
251,2021-01-11T12:00:00+00:00,1610366400000.0,2.8775,2.9975,2.75,2.95,1749214.5075
252,2021-01-11T13:00:00+00:00,1610370000000.0,2.95,2.9875,2.785,2.8225,1847193.085
253,2021-01-11T14:00:00+00:00,1610373600000.0,2.8225,2.89,2.69,2.8425,2017793.2025
254,2021-01-11T15:00:00+00:00,1610377200000.0,2.8425,2.9225,2.755,2.7725,1059833.71
255,2021-01-11T16:00:00+00:00,1610380800000.0,2.7725,2.8025,2.5925,2.6775,2438073.185
256,2021-01-11T17:00:00+00:00,1610384400000.0,2.6775,2.82,2.62,2.7975,700396.5025
257,2021-01-11T18:00:00+00:00,1610388000000.0,2.7975,2.93,2.7925,2.86,1039100.3175
258,2021-01-11T19:00:00+00:00,1610391600000.0,2.86,2.8825,2.7825,2.86,506154.2425
259,2021-01-11T20:00:00+00:00,1610395200000.0,2.86,2.9775,2.8325,2.95,469687.8225
260,2021-01-11T21:00:00+00:00,1610398800000.0,2.95,3.0575,2.935,3.0,1849253.4375
261,2021-01-11T22:00:00+00:00,1610402400000.0,3.0,3.0575,2.98,3.04,353822.8425
262,2021-01-11T23:00:00+00:00,1610406000000.0,3.04,3.145,3.035,3.1025,570922.8675
263,2021-01-12T00:00:00+00:00,1610409600000.0,3.1025,3.1325,3.055,3.1125,517841.1025
264,2021-01-12T01:00:00+00:00,1610413200000.0,3.1125,3.16,3.1,3.135,346686.38
265,2021-01-12T02:00:00+00:00,1610416800000.0,3.135,3.2225,3.125,3.2125,259042.925
266,2021-01-12T03:00:00+00:00,1610420400000.0,3.2125,3.2925,3.21,3.28,393963.6125
267,2021-01-12T04:00:00+00:00,1610424000000.0,3.28,3.41,3.28,3.41,965860.0175
268,2021-01-12T05:00:00+00:00,1610427600000.0,3.41,3.495,3.39,3.495,465237.655
269,2021-01-12T06:00:00+00:00,1610431200000.0,3.495,3.5,3.395,3.415,703597.1075
270,2021-01-12T07:00:00+00:00,1610434800000.0,3.415,3.4275,3.3725,3.4,532025.4475
271,2021-01-12T08:00:00+00:00,1610438400000.0,3.4,3.41,3.3575,3.38,440576.85
272,2021-01-12T09:00:00+00:00,1610442000000.0,3.38,3.41,3.3525,3.395,201715.5925
273,2021-01-12T10:00:00+00:00,1610445600000.0,3.395,3.4075,3.3175,3.3625,471081.26
274,2021-01-12T11:00:00+00:00,1610449200000.0,3.3625,3.475,3.3625,3.4325,446637.7075
275,2021-01-12T12:00:00+00:00,1610452800000.0,3.4325,3.5,3.3725,3.3775,708511.4775
